RequestNumber,Index Name,INDEX_NAME,Date,Open,High,Low,Close,Date_2
His63865831593827869200,,Nifty 50,9-Feb-00,1666.95,1731.65,1666.7,1689.65,9/2/2000
His63865831593827869200,,Nifty 50,10-Feb-00,1692.1,1713.7,1692.1,1711.2,10/2/2000
His63865831593827869200,,Nifty 50,11-Feb-00,1712.85,1771.65,1712.85,1756,11/2/2000
His63865831593827869200,,Nifty 50,14-Feb-00,1777.75,1795.45,1738.75,1744.5,14/02/2000
His63865831593827869200,,Nifty 50,15-Feb-00,1744.5,1744.5,1694.45,1702.55,15/02/2000
His63865831593827869200,,Nifty 50,16-Feb-00,1704.85,1742.8,1704.15,1711.1,16/02/2000
His63865831593827869200,,Nifty 50,17-Feb-00,1710.05,1753.1,1710.05,1742.1,17/02/2000
His63865831593827869200,,Nifty 50,18-Feb-00,1742.3,1764.15,1713.45,1717.8,18/02/2000
His63865831593827869200,,Nifty 50,21-Feb-00,1719.55,1767.8,1719.55,1753.5,21/02/2000
His63865831593827869200,,Nifty 50,22-Feb-00,1754.2,1781.05,1733.55,1739.05,22/02/2000
His63865831593827869200,,Nifty 50,23-Feb-00,1745.2,1818.15,1689.2,1696.4,23/02/2000
His63865831593827869200,,Nifty 50,24-Feb-00,1696.4,1751.6,1693.1,1732,24/02/2000
His63865831593827869200,,Nifty 50,25-Feb-00,1734.05,1757.05,1699.25,1710.45,25/02/2000
His63865831593827869200,,Nifty 50,28-Feb-00,1711.15,1726.65,1670.75,1722.55,28/02/2000
His63865831593827869200,,Nifty 50,29-Feb-00,1722.85,1783.3,1626.35,1654.8,29/02/2000
His63865831593827869200,,Nifty 50,1-Mar-00,1661.5,1727.9,1630,1712.7,1/3/2000
His63865831593827869200,,Nifty 50,2-Mar-00,1713.65,1773.85,1690.05,1696.55,2/3/2000
His63865831593827869200,,Nifty 50,3-Mar-00,1696.45,1719.15,1644.4,1656,3/3/2000
His63865831593827869200,,Nifty 50,6-Mar-00,1656,1721,1656,1688.5,6/3/2000
His63865831593827869200,,Nifty 50,7-Mar-00,1711.85,1730.85,1684.9,1702.75,7/3/2000
His63865831593827869200,,Nifty 50,8-Mar-00,1717.75,1765.25,1654.45,1666.35,8/3/2000
His63865831593827869200,,Nifty 50,9-Mar-00,1667.45,1692.25,1595.45,1646.25,9/3/2000
His63865831593827869200,,Nifty 50,10-Mar-00,1647.85,1680.45,1588.2,1602.75,10/3/2000
His63865831593827869200,,Nifty 50,13-Mar-00,1601.4,1645,1553.45,1560.7,13/03/2000
His63865831593827869200,,Nifty 50,14-Mar-00,1561.55,1571.3,1503.2,1567.05,14/03/2000
His63865831593827869200,,Nifty 50,15-Mar-00,1546.8,1630.95,1538.7,1620.1,15/03/2000
His63865831593827869200,,Nifty 50,16-Mar-00,1620.4,1621.2,1554.3,1562.2,16/03/2000
His63865831593827869200,,Nifty 50,21-Mar-00,1563.3,1585.25,1542.65,1556.6,21/03/2000
His63865831593827869200,,Nifty 50,22-Mar-00,1551.05,1604,1551.05,1589.6,22/03/2000
His63865831593827869200,,Nifty 50,23-Mar-00,1590.3,1629.2,1544.5,1553.4,23/03/2000
His63865831593827869200,,Nifty 50,24-Mar-00,1554.2,1579.4,1540.45,1569.55,24/03/2000
His63865831593827869200,,Nifty 50,27-Mar-00,1570.45,1593.3,1555.75,1562.95,27/03/2000
His63865831593827869200,,Nifty 50,28-Mar-00,1563.3,1575.85,1527.55,1568.6,28/03/2000
His63865831593827869200,,Nifty 50,29-Mar-00,1569.3,1609.4,1553.4,1558.25,29/03/2000
His63865831593827869200,,Nifty 50,30-Mar-00,1556.95,1557.85,1489.1,1549.5,30/03/2000
His63865831593827869200,,Nifty 50,31-Mar-00,1545.55,1545.55,1493.9,1528.45,31/03/2000
His63865831593827869200,,Nifty 50,3-Apr-00,1528.7,1555.5,1510.75,1534.75,3/4/2000
His63865831593827869200,,Nifty 50,4-Apr-00,1534.05,1534.05,1420.85,1428.1,4/4/2000
His63865831593827869200,,Nifty 50,5-Apr-00,1428.5,1467.4,1391.65,1434.65,5/4/2000
His63865831593827869200,,Nifty 50,6-Apr-00,1436.15,1475.25,1381.05,1452.95,6/4/2000
His63865831593827869200,,Nifty 50,7-Apr-00,1453.3,1558.05,1453.3,1557.15,7/4/2000
His63865831593827869200,,Nifty 50,10-Apr-00,1557.55,1636.95,1557.55,1613,10/4/2000
His63865831593827869200,,Nifty 50,11-Apr-00,1613,1631.6,1550.85,1624.65,11/4/2000
His63865831593827869200,,Nifty 50,12-Apr-00,1624.4,1628.55,1586,1592.7,12/4/2000
His63865831593827869200,,Nifty 50,13-Apr-00,1587.95,1587.95,1502.7,1518.65,13/04/2000
His63865831593827869200,,Nifty 50,17-Apr-00,1518.55,1518.55,1412.45,1443.55,17/04/2000
His63865831593827869200,,Nifty 50,18-Apr-00,1443.55,1478.85,1410,1414.8,18/04/2000
His63865831593827869200,,Nifty 50,19-Apr-00,1417.75,1469.05,1375.05,1404.95,19/04/2000
His63865831593827869200,,Nifty 50,20-Apr-00,1405.7,1425.55,1339.75,1415.65,20/04/2000
His63865831593827869200,,Nifty 50,24-Apr-00,1416.05,1431.8,1371.85,1388,24/04/2000
His63865831593827869200,,Nifty 50,25-Apr-00,1383.8,1383.8,1311.3,1359.45,25/04/2000
His63865831593827869200,,Nifty 50,26-Apr-00,1362.5,1439.05,1362.5,1436.1,26/04/2000
His63865831593827869200,,Nifty 50,27-Apr-00,1436.15,1455.85,1400.65,1416.9,27/04/2000
His63865831593827869200,,Nifty 50,28-Apr-00,1419.9,1438,1396.55,1406.55,28/04/2000
His63865831593827869200,,Nifty 50,2-May-00,1410,1421.5,1319.65,1333.45,2/5/2000
His63865831593827869200,,Nifty 50,3-May-00,1330.15,1342.15,1258.1,1316.05,3/5/2000
His63865831593827869200,,Nifty 50,4-May-00,1317.95,1385.15,1317.95,1380.55,4/5/2000
His63865831593827869200,,Nifty 50,5-May-00,1381.9,1428.6,1381.9,1422.4,5/5/2000
His63865831593827869200,,Nifty 50,8-May-00,1423.25,1436.6,1358.8,1365.05,8/5/2000
His63865831593827869200,,Nifty 50,9-May-00,1362.45,1385.7,1328.05,1378.55,9/5/2000
His63865831593827869200,,Nifty 50,10-May-00,1380.4,1391.35,1359.65,1363.15,10/5/2000
His63865831593827869200,,Nifty 50,11-May-00,1359.1,1359.1,1295.95,1304.55,11/5/2000
His63865831593827869200,,Nifty 50,12-May-00,1305.3,1326.3,1276.4,1282.8,12/5/2000
His63865831593827869200,,Nifty 50,15-May-00,1281.3,1311.7,1220.7,1299.25,15/05/2000
His63865831593827869200,,Nifty 50,16-May-00,1300.2,1310.45,1287.8,1306.85,16/05/2000
His63865831593827869200,,Nifty 50,17-May-00,1310.8,1347.7,1303.75,1311.65,17/05/2000
His63865831593827869200,,Nifty 50,18-May-00,1311.3,1316.2,1289.55,1293.4,18/05/2000
His63865831593827869200,,Nifty 50,19-May-00,1293.45,1293.45,1252.7,1268,19/05/2000
His63865831593827869200,,Nifty 50,22-May-00,1267.85,1267.85,1228.4,1233,22/05/2000
His63865831593827869200,,Nifty 50,23-May-00,1229.25,1230.9,1203.2,1224.4,23/05/2000
His63865831593827869200,,Nifty 50,24-May-00,1224.5,1246.25,1201.5,1235.9,24/05/2000
His63865831593827869200,,Nifty 50,25-May-00,1237,1269.8,1235.7,1247.65,25/05/2000
His63865831593827869200,,Nifty 50,26-May-00,1247.1,1278.75,1232.85,1275.35,26/05/2000
His63865831593827869200,,Nifty 50,29-May-00,1273.7,1317.75,1267.4,1311.05,29/05/2000
His63865831593827869200,,Nifty 50,30-May-00,1310.8,1347.3,1304.95,1344.85,30/05/2000
His63865831593827869200,,Nifty 50,31-May-00,1355.35,1410.75,1355.35,1380.45,31/05/2000
His63865831593827869200,,Nifty 50,1-Jun-00,1380.4,1380.4,1345.1,1349,1/6/2000
His63865831593827869200,,Nifty 50,2-Jun-00,1350.15,1395.35,1350.15,1389.25,2/6/2000
His63865831593827869200,,Nifty 50,5-Jun-00,1390.95,1461.05,1390.95,1404.6,5/6/2000
His63865831593827869200,,Nifty 50,6-Jun-00,1405.45,1426.15,1392.7,1421.75,6/6/2000
His63865831593827869200,,Nifty 50,7-Jun-00,1423.4,1442.7,1413.8,1430.35,7/6/2000
His63865831593827869200,,Nifty 50,8-Jun-00,1430.5,1468.7,1430.5,1463.65,8/6/2000
His63865831593827869200,,Nifty 50,9-Jun-00,1464.3,1485.5,1458.9,1467.2,9/6/2000
His63865831593827869200,,Nifty 50,12-Jun-00,1464.4,1477.55,1437.15,1440.4,12/6/2000
His63865831593827869200,,Nifty 50,13-Jun-00,1438.8,1438.8,1411.9,1432.9,13/06/2000
His63865831593827869200,,Nifty 50,14-Jun-00,1434.95,1459.15,1423.95,1435.5,14/06/2000
His63865831593827869200,,Nifty 50,15-Jun-00,1437,1452.8,1422.4,1445.25,15/06/2000
His63865831593827869200,,Nifty 50,16-Jun-00,1443.15,1480.85,1441.6,1477.3,16/06/2000
His63865831593827869200,,Nifty 50,19-Jun-00,1477.55,1510.45,1477.55,1498.75,19/06/2000
His63865831593827869200,,Nifty 50,20-Jun-00,1498,1518.05,1497.05,1507.1,20/06/2000
His63865831593827869200,,Nifty 50,21-Jun-00,1524.05,1539.1,1470.4,1475.15,21/06/2000
His63865831593827869200,,Nifty 50,22-Jun-00,1475.65,1491.4,1461.3,1488.25,22/06/2000
His63865831593827869200,,Nifty 50,23-Jun-00,1487.85,1499.85,1462.75,1472.2,23/06/2000
His63865831593827869200,,Nifty 50,26-Jun-00,1472.15,1472.15,1431.25,1451.65,26/06/2000
His63865831593827869200,,Nifty 50,27-Jun-00,1452.8,1467.15,1448.95,1454.3,27/06/2000
His63865831593827869200,,Nifty 50,28-Jun-00,1453.7,1474.7,1445.6,1470,28/06/2000
His63865831593827869200,,Nifty 50,29-Jun-00,1471.35,1505.75,1471.35,1492.35,29/06/2000
His63865831593827869200,,Nifty 50,30-Jun-00,1490.2,1490.65,1462.45,1471.45,30/06/2000
His63865831593827869200,,Nifty 50,3-Jul-00,1473.45,1498.7,1473.45,1495.25,3/7/2000
His63865831593827869200,,Nifty 50,4-Jul-00,1496.15,1516.8,1494.8,1511.3,4/7/2000
His63865831593827869200,,Nifty 50,5-Jul-00,1511.5,1530.9,1511.5,1526.05,5/7/2000
His63865831593827869200,,Nifty 50,6-Jul-00,1525.15,1525.15,1504.05,1516.8,6/7/2000
His63865831593827869200,,Nifty 50,7-Jul-00,1517,1528.15,1513.4,1517.6,7/7/2000
His63865831593827869200,,Nifty 50,10-Jul-00,1518.15,1523.2,1502.7,1509.65,10/7/2000
His63865831593827869200,,Nifty 50,11-Jul-00,1510.55,1523.1,1506.15,1518.55,11/7/2000
His63865831593827869200,,Nifty 50,12-Jul-00,1518.7,1537.1,1507.95,1533.35,12/7/2000
His63865831593827869200,,Nifty 50,13-Jul-00,1535.55,1564.75,1513.65,1522.6,13/07/2000
His63865831593827869200,,Nifty 50,14-Jul-00,1522.2,1534.35,1505.9,1509.75,14/07/2000
His63865831593827869200,,Nifty 50,17-Jul-00,1509.25,1512.25,1475.15,1479.65,17/07/2000
His63865831593827869200,,Nifty 50,18-Jul-00,1479.3,1482.9,1458.6,1463.1,18/07/2000
His63865831593827869200,,Nifty 50,19-Jul-00,1464.55,1468.55,1432.85,1435.8,19/07/2000
His63865831593827869200,,Nifty 50,20-Jul-00,1434.95,1443.25,1416,1424.2,20/07/2000
His63865831593827869200,,Nifty 50,21-Jul-00,1424.9,1435.2,1394.3,1397.25,21/07/2000
His63865831593827869200,,Nifty 50,24-Jul-00,1397.05,1397.05,1310.85,1317.75,24/07/2000
His63865831593827869200,,Nifty 50,25-Jul-00,1317.35,1363.45,1269.25,1348.9,25/07/2000
His63865831593827869200,,Nifty 50,26-Jul-00,1350.8,1371.8,1315.15,1318.25,26/07/2000
His63865831593827869200,,Nifty 50,27-Jul-00,1317,1342.75,1291.3,1338.05,27/07/2000
His63865831593827869200,,Nifty 50,28-Jul-00,1337.7,1359.4,1327.95,1333.8,28/07/2000
His63865831593827869200,,Nifty 50,31-Jul-00,1333.3,1343.65,1317.3,1332.85,31/07/2000
His63865831593827869200,,Nifty 50,1-Aug-00,1332.85,1344.5,1322.6,1326.85,1/8/2000
His63865831593827869200,,Nifty 50,2-Aug-00,1323.7,1333.85,1312.25,1331.9,2/8/2000
His63865831593827869200,,Nifty 50,3-Aug-00,1330.7,1339.4,1319,1321.25,3/8/2000
His63865831593827869200,,Nifty 50,4-Aug-00,1320.25,1333.15,1302.65,1318.55,4/8/2000
His63865831593827869200,,Nifty 50,7-Aug-00,1319.7,1321.7,1299.9,1310.8,7/8/2000
His63865831593827869200,,Nifty 50,8-Aug-00,1312.1,1348.25,1311.15,1345.6,8/8/2000
His63865831593827869200,,Nifty 50,9-Aug-00,1345.95,1363.95,1341.05,1344.95,9/8/2000
His63865831593827869200,,Nifty 50,10-Aug-00,1345.25,1360.4,1325.15,1328,10/8/2000
His63865831593827869200,,Nifty 50,11-Aug-00,1328.15,1328.15,1306.6,1310.75,11/8/2000
His63865831593827869200,,Nifty 50,14-Aug-00,1312.25,1321.55,1295.45,1317.9,14/08/2000
His63865831593827869200,,Nifty 50,16-Aug-00,1319.35,1354.95,1319.35,1351.45,16/08/2000
His63865831593827869200,,Nifty 50,17-Aug-00,1351.5,1363.05,1334.95,1341.4,17/08/2000
His63865831593827869200,,Nifty 50,18-Aug-00,1342,1360.65,1339.05,1358.05,18/08/2000
His63865831593827869200,,Nifty 50,21-Aug-00,1358.75,1374.5,1358.75,1370.25,21/08/2000
His63865831593827869200,,Nifty 50,22-Aug-00,1370.75,1394.9,1370.75,1381.2,22/08/2000
His63865831593827869200,,Nifty 50,23-Aug-00,1381.6,1398.9,1376.9,1386.05,23/08/2000
His63865831593827869200,,Nifty 50,24-Aug-00,1386.3,1390.45,1374.9,1386.95,24/08/2000
His63865831593827869200,,Nifty 50,25-Aug-00,1387.35,1396.1,1377.75,1381.25,25/08/2000
His63865831593827869200,,Nifty 50,28-Aug-00,1379.6,1383.45,1368.25,1369.85,28/08/2000
His63865831593827869200,,Nifty 50,29-Aug-00,1368.65,1373.55,1360.65,1367.7,29/08/2000
His63865831593827869200,,Nifty 50,30-Aug-00,1369.9,1384.85,1369.8,1375.95,30/08/2000
His63865831593827869200,,Nifty 50,31-Aug-00,1376.5,1397.3,1375.9,1394.1,31/08/2000
His63865831593827869200,,Nifty 50,4-Sep-00,1395.95,1433.15,1395.95,1427.75,4/9/2000
His63865831593827869200,,Nifty 50,5-Sep-00,1428.05,1434.65,1420.9,1428.25,5/9/2000
His63865831593827869200,,Nifty 50,6-Sep-00,1430.9,1444.45,1421,1435.35,6/9/2000
His63865831593827869200,,Nifty 50,7-Sep-00,1434.7,1450.2,1424.35,1439.75,7/9/2000
His63865831593827869200,,Nifty 50,8-Sep-00,1440.6,1453.15,1440.6,1450.05,8/9/2000
His63865831593827869200,,Nifty 50,11-Sep-00,1449.35,1469,1448.95,1456.35,11/9/2000
His63865831593827869200,,Nifty 50,12-Sep-00,1457.1,1470.55,1447.8,1467.65,12/9/2000
His63865831593827869200,,Nifty 50,13-Sep-00,1467.65,1482,1452.6,1456.15,13/09/2000
His63865831593827869200,,Nifty 50,14-Sep-00,1456.75,1466.65,1437.85,1445.3,14/09/2000
His63865831593827869200,,Nifty 50,15-Sep-00,1443.25,1451.05,1411.55,1417.2,15/09/2000
His63865831593827869200,,Nifty 50,18-Sep-00,1416.05,1416.05,1352.1,1354.35,18/09/2000
His63865831593827869200,,Nifty 50,19-Sep-00,1351.8,1361.7,1295.3,1317,19/09/2000
His63865831593827869200,,Nifty 50,20-Sep-00,1317.8,1351.1,1311.1,1342.9,20/09/2000
His63865831593827869200,,Nifty 50,21-Sep-00,1341.65,1347.4,1325.75,1329.85,21/09/2000
His63865831593827869200,,Nifty 50,22-Sep-00,1329.1,1329.1,1261.2,1266.45,22/09/2000
His63865831593827869200,,Nifty 50,25-Sep-00,1268.4,1305.1,1268.4,1292.55,25/09/2000
His63865831593827869200,,Nifty 50,26-Sep-00,1292.9,1298.25,1261,1267.9,26/09/2000
His63865831593827869200,,Nifty 50,27-Sep-00,1267.45,1299,1249.35,1292.55,27/09/2000
His63865831593827869200,,Nifty 50,28-Sep-00,1292.4,1302.75,1260.8,1266.4,28/09/2000
His63865831593827869200,,Nifty 50,29-Sep-00,1267.3,1284.15,1264.4,1271.65,29/09/2000
His63865831593827869200,,Nifty 50,3-Oct-00,1270.75,1288.15,1254.35,1282,3/10/2000
His63865831593827869200,,Nifty 50,4-Oct-00,1281.45,1300.05,1275.8,1297.8,4/10/2000
His63865831593827869200,,Nifty 50,5-Oct-00,1296.1,1306.45,1282.5,1284.75,5/10/2000
His63865831593827869200,,Nifty 50,6-Oct-00,1284.35,1287.85,1262.65,1285,6/10/2000
His63865831593827869200,,Nifty 50,9-Oct-00,1285.05,1286.35,1264.2,1267.3,9/10/2000
His63865831593827869200,,Nifty 50,10-Oct-00,1268.7,1272.75,1230.05,1238.95,10/10/2000
His63865831593827869200,,Nifty 50,11-Oct-00,1232.85,1234.1,1193.8,1201.9,11/10/2000
His63865831593827869200,,Nifty 50,12-Oct-00,1201.3,1214.35,1185.1,1206.25,12/10/2000
His63865831593827869200,,Nifty 50,13-Oct-00,1205.7,1205.7,1167.5,1176.75,13/10/2000
His63865831593827869200,,Nifty 50,16-Oct-00,1177.85,1228.8,1173.35,1175.45,16/10/2000
His63865831593827869200,,Nifty 50,17-Oct-00,1174.3,1174.3,1140.6,1158.05,17/10/2000
His63865831593827869200,,Nifty 50,18-Oct-00,1157.05,1157.05,1122.8,1136,18/10/2000
His63865831593827869200,,Nifty 50,19-Oct-00,1135.65,1171.5,1108.2,1166.15,19/10/2000
His63865831593827869200,,Nifty 50,20-Oct-00,1166.2,1202.7,1166.2,1172,20/10/2000
His63865831593827869200,,Nifty 50,23-Oct-00,1171.75,1172.15,1141.45,1143.95,23/10/2000
His63865831593827869200,,Nifty 50,24-Oct-00,1143,1155.35,1132.9,1152.45,24/10/2000
His63865831593827869200,,Nifty 50,25-Oct-00,1158.2,1190.4,1157.25,1183.9,25/10/2000
His63865831593827869200,,Nifty 50,26-Oct-00,1182.8,1188.2,1176.6,1186.3,26/10/2000
His63865831593827869200,,Nifty 50,27-Oct-00,1186.95,1192.9,1171.85,1178.7,27/10/2000
His63865831593827869200,,Nifty 50,30-Oct-00,1178.75,1185.8,1164.25,1167.15,30/10/2000
His63865831593827869200,,Nifty 50,31-Oct-00,1167.2,1175.6,1155.15,1172.75,31/10/2000
His63865831593827869200,,Nifty 50,1-Nov-00,1178.25,1203.85,1177.1,1200.8,1/11/2000
His63865831593827869200,,Nifty 50,2-Nov-00,1201.25,1226.35,1199.75,1224.85,2/11/2000
His63865831593827869200,,Nifty 50,3-Nov-00,1225,1249.2,1225,1242.05,3/11/2000
His63865831593827869200,,Nifty 50,6-Nov-00,1242.15,1261.4,1236.65,1240.25,6/11/2000
His63865831593827869200,,Nifty 50,7-Nov-00,1239,1249.1,1232.35,1246.75,7/11/2000
His63865831593827869200,,Nifty 50,8-Nov-00,1246.65,1277.25,1246.65,1266.8,8/11/2000
His63865831593827869200,,Nifty 50,9-Nov-00,1266.75,1275.55,1255.95,1269.95,9/11/2000
His63865831593827869200,,Nifty 50,10-Nov-00,1271.35,1271.4,1237.5,1239.55,10/11/2000
His63865831593827869200,,Nifty 50,13-Nov-00,1239.35,1239.35,1199.95,1208.05,13/11/2000
His63865831593827869200,,Nifty 50,14-Nov-00,1207.2,1246.9,1207.05,1242.85,14/11/2000
His63865831593827869200,,Nifty 50,15-Nov-00,1245,1270.1,1243.2,1247.05,15/11/2000
His63865831593827869200,,Nifty 50,16-Nov-00,1246.6,1254.55,1228.6,1233.25,16/11/2000
His63865831593827869200,,Nifty 50,17-Nov-00,1232.35,1238,1216.9,1236,17/11/2000
His63865831593827869200,,Nifty 50,20-Nov-00,1236,1241.75,1231.05,1237.6,20/11/2000
His63865831593827869200,,Nifty 50,21-Nov-00,1236.95,1237.85,1224.3,1235,21/11/2000
His63865831593827869200,,Nifty 50,22-Nov-00,1235.85,1247.5,1220.05,1222.35,22/11/2000
His63865831593827869200,,Nifty 50,23-Nov-00,1221.2,1223.05,1209.85,1216,23/11/2000
His63865831593827869200,,Nifty 50,24-Nov-00,1216.05,1230,1216.05,1225.2,24/11/2000
His63865831593827869200,,Nifty 50,27-Nov-00,1225.4,1254.45,1225.35,1252.9,27/11/2000
His63865831593827869200,,Nifty 50,28-Nov-00,1252.9,1275.45,1248.9,1272.75,28/11/2000
His63865831593827869200,,Nifty 50,29-Nov-00,1272.25,1281,1253.45,1264.75,29/11/2000
His63865831593827869200,,Nifty 50,30-Nov-00,1264.75,1272.1,1258.4,1268.15,30/11/2000
His63865831593827869200,,Nifty 50,1-Dec-00,1268.1,1280.5,1255.2,1276.2,1/12/2000
His63865831593827869200,,Nifty 50,4-Dec-00,1276.25,1290,1273.65,1275.6,4/12/2000
His63865831593827869200,,Nifty 50,5-Dec-00,1275.7,1288.2,1275.5,1284.65,5/12/2000
His63865831593827869200,,Nifty 50,6-Dec-00,1284.85,1319.85,1284.85,1298.55,6/12/2000
His63865831593827869200,,Nifty 50,7-Dec-00,1298.9,1308.45,1295.1,1302.5,7/12/2000
His63865831593827869200,,Nifty 50,8-Dec-00,1303.3,1317.2,1303.3,1313.7,8/12/2000
His63865831593827869200,,Nifty 50,11-Dec-00,1313.7,1333.5,1313.7,1332.15,11/12/2000
His63865831593827869200,,Nifty 50,12-Dec-00,1332.2,1341.75,1327.6,1333.35,12/12/2000
His63865831593827869200,,Nifty 50,13-Dec-00,1333.8,1360.8,1333.8,1354.3,13/12/2000
His63865831593827869200,,Nifty 50,14-Dec-00,1354.45,1369.5,1346.15,1349.35,14/12/2000
His63865831593827869200,,Nifty 50,15-Dec-00,1349.25,1349.25,1308.15,1312.6,15/12/2000
His63865831593827869200,,Nifty 50,18-Dec-00,1310.15,1321.65,1297.2,1317.6,18/12/2000
His63865831593827869200,,Nifty 50,19-Dec-00,1317.75,1325.6,1307,1310.5,19/12/2000
His63865831593827869200,,Nifty 50,20-Dec-00,1312.8,1313.4,1285.45,1295.25,20/12/2000
His63865831593827869200,,Nifty 50,21-Dec-00,1294.25,1294.25,1257.1,1277.4,21/12/2000
His63865831593827869200,,Nifty 50,22-Dec-00,1278.95,1292.8,1237.3,1242,22/12/2000
His63865831593827869200,,Nifty 50,26-Dec-00,1242.05,1248.5,1207.95,1212,26/12/2000
His63865831593827869200,,Nifty 50,27-Dec-00,1212.15,1239,1208.75,1228.3,27/12/2000
His63865831593827869200,,Nifty 50,28-Dec-00,1229.35,1253.6,1229.35,1248.95,28/12/2000
His63865831593827869200,,Nifty 50,29-Dec-00,1249,1265.9,1242.25,1263.55,29/12/2000
His63865831593827869200,,Nifty 50,1-Jan-01,1263.5,1276.15,1250.65,1254.3,1/1/2001
His63865831593827869200,,Nifty 50,2-Jan-01,1254.25,1279.6,1248.55,1271.8,2/1/2001
His63865831593827869200,,Nifty 50,3-Jan-01,1271.8,1293.55,1263.95,1291.25,3/1/2001
His63865831593827869200,,Nifty 50,4-Jan-01,1291.3,1331.35,1291.3,1307.65,4/1/2001
His63865831593827869200,,Nifty 50,5-Jan-01,1307.55,1330.3,1306.25,1327.25,5/1/2001
His63865831593827869200,,Nifty 50,8-Jan-01,1327.35,1334.2,1303.35,1309.25,8/1/2001
His63865831593827869200,,Nifty 50,9-Jan-01,1309.2,1323.4,1304.9,1311.65,9/1/2001
His63865831593827869200,,Nifty 50,10-Jan-01,1311.65,1324.35,1285.3,1287.3,10/1/2001
His63865831593827869200,,Nifty 50,11-Jan-01,1287.5,1296.75,1275.95,1280.4,11/1/2001
His63865831593827869200,,Nifty 50,12-Jan-01,1280.45,1298.85,1279.4,1286.75,12/1/2001
His63865831593827869200,,Nifty 50,15-Jan-01,1286.85,1295.2,1277.85,1286.75,15/01/2001
His63865831593827869200,,Nifty 50,16-Jan-01,1287,1302.6,1279.85,1293.05,16/01/2001
His63865831593827869200,,Nifty 50,17-Jan-01,1299.4,1312.35,1295.3,1297.9,17/01/2001
His63865831593827869200,,Nifty 50,18-Jan-01,1297.95,1309.95,1297.95,1305.95,18/01/2001
His63865831593827869200,,Nifty 50,19-Jan-01,1306,1333.5,1306,1329.1,19/01/2001
His63865831593827869200,,Nifty 50,22-Jan-01,1329.3,1351.85,1329.3,1348,22/01/2001
His63865831593827869200,,Nifty 50,23-Jan-01,1347.95,1362.05,1346.5,1355.2,23/01/2001
His63865831593827869200,,Nifty 50,24-Jan-01,1355.35,1371.1,1355.35,1365.95,24/01/2001
His63865831593827869200,,Nifty 50,25-Jan-01,1366.05,1374.2,1353.5,1370.1,25/01/2001
His63865831593827869200,,Nifty 50,29-Jan-01,1368.55,1368.55,1312.1,1342.05,29/01/2001
His63865831593827869200,,Nifty 50,30-Jan-01,1342.1,1382.55,1342.05,1379.7,30/01/2001
His63865831593827869200,,Nifty 50,31-Jan-01,1385.85,1396.05,1369,1371.7,31/01/2001
His63865831593827869200,,Nifty 50,1-Feb-01,1371.5,1373.5,1340.95,1359.15,1/2/2001
His63865831593827869200,,Nifty 50,2-Feb-01,1359.1,1384.9,1355.3,1378.85,2/2/2001
His63865831593827869200,,Nifty 50,5-Feb-01,1378.8,1392.15,1373.45,1382.6,5/2/2001
His63865831593827869200,,Nifty 50,6-Feb-01,1382.7,1395.4,1382.7,1387.1,6/2/2001
His63865831593827869200,,Nifty 50,7-Feb-01,1387.3,1391.85,1368.05,1370.8,7/2/2001
His63865831593827869200,,Nifty 50,8-Feb-01,1370.65,1396.8,1365.05,1395.5,8/2/2001
His63865831593827869200,,Nifty 50,9-Feb-01,1395.55,1416.3,1395.55,1405.7,9/2/2001
His63865831593827869200,,Nifty 50,12-Feb-01,1405.7,1416.45,1397.6,1402.2,12/2/2001
His63865831593827869200,,Nifty 50,13-Feb-01,1402.2,1412.7,1386.65,1391.2,13/02/2001
His63865831593827869200,,Nifty 50,14-Feb-01,1393.15,1396.35,1380.65,1393.35,14/02/2001
His63865831593827869200,,Nifty 50,15-Feb-01,1393.35,1421,1393.35,1416.7,15/02/2001
His63865831593827869200,,Nifty 50,16-Feb-01,1415.85,1422.95,1376.15,1381.35,16/02/2001
His63865831593827869200,,Nifty 50,19-Feb-01,1381.4,1392.05,1369.45,1384.8,19/02/2001
His63865831593827869200,,Nifty 50,20-Feb-01,1384.85,1392.8,1380.4,1383.85,20/02/2001
His63865831593827869200,,Nifty 50,21-Feb-01,1383.9,1389.55,1364.25,1370.1,21/02/2001
His63865831593827869200,,Nifty 50,22-Feb-01,1370.05,1370.05,1335.65,1355.1,22/02/2001
His63865831593827869200,,Nifty 50,23-Feb-01,1355.1,1362.8,1314.1,1320.45,23/02/2001
His63865831593827869200,,Nifty 50,26-Feb-01,1320.9,1325.2,1299.05,1312.4,26/02/2001
His63865831593827869200,,Nifty 50,27-Feb-01,1312.45,1324,1281.9,1295.55,27/02/2001
His63865831593827869200,,Nifty 50,28-Feb-01,1295.3,1362.25,1294.6,1351.4,28/02/2001
His63865831593827869200,,Nifty 50,1-Mar-01,1351.75,1399.55,1345.05,1358.05,1/3/2001
His63865831593827869200,,Nifty 50,2-Mar-01,1360.25,1386.75,1301.8,1306.35,2/3/2001
His63865831593827869200,,Nifty 50,5-Mar-01,1304.85,1316.45,1259.1,1271.45,5/3/2001
His63865831593827869200,,Nifty 50,7-Mar-01,1272.8,1311.1,1249.45,1290.5,7/3/2001
His63865831593827869200,,Nifty 50,8-Mar-01,1290.85,1307.95,1279.3,1292.85,8/3/2001
